Date,vix,s&p500
19-Apr-93,12.06,448.940002
20-Apr-93,11.94,447.459991
21-Apr-93,12.11,445.100006
22-Apr-93,12.68,443.630005
23-Apr-93,13.36,439.459991
26-Apr-93,15.25,437.029999
27-Apr-93,13.93,433.540009
28-Apr-93,13.12,438.01001
29-Apr-93,12.8,438.019989
30-Apr-93,12.42,438.890015
3-May-93,12.9,440.190002
4-May-93,12.14,442.459991
5-May-93,12.38,444.049988
6-May-93,13.22,444.519989
7-May-93,13.01,443.26001
10-May-93,13.72,442.309998
11-May-93,13.35,442.799988
12-May-93,13.56,444.359985
13-May-93,14.76,444.799988
14-May-93,14.39,439.230011
17-May-93,14.13,439.559998
18-May-93,14.19,440.369995
19-May-93,14.29,440.320007
20-May-93,13.98,447.570007
21-May-93,14.51,450.589996
24-May-93,14.1,445.839996
25-May-93,14.04,448
26-May-93,12.88,448.850006
27-May-93,13.1,453.440002
28-May-93,13.47,452.410004
1-Jun-93,13.67,450.190002
2-Jun-93,13.48,453.829987
3-Jun-93,13.54,453.850006
4-Jun-93,12.86,452.48999
7-Jun-93,14.07,450.059998
8-Jun-93,14.74,447.690002
9-Jun-93,13.96,444.709991
10-Jun-93,13.31,445.779999
11-Jun-93,12.71,445.380005
14-Jun-93,12.33,447.26001
15-Jun-93,11.99,447.709991
16-Jun-93,11.87,446.269989
17-Jun-93,11.66,447.429993
18-Jun-93,12.24,448.540009
21-Jun-93,12.25,443.679993
22-Jun-93,11.65,446.220001
23-Jun-93,12.04,445.929993
24-Jun-93,12.25,443.190002
25-Jun-93,11.25,446.619995
28-Jun-93,11.11,447.600006
29-Jun-93,11.29,451.850006
30-Jun-93,11.26,450.690002
1-Jul-93,11.51,450.529999
2-Jul-93,11.33,449.019989
6-Jul-93,13.87,445.839996
7-Jul-93,13.05,441.429993
8-Jul-93,12.24,442.829987
9-Jul-93,10.8,448.640015
12-Jul-93,10.85,448.109985
13-Jul-93,11.02,448.980011
14-Jul-93,10.78,448.089996
15-Jul-93,10.6,450.079987
16-Jul-93,10.96,449.220001
19-Jul-93,11.46,445.75
20-Jul-93,11.05,446.029999
21-Jul-93,11.97,447.309998
22-Jul-93,11.69,447.179993
23-Jul-93,11.32,444.51001
26-Jul-93,11.32,447.100006
27-Jul-93,11.34,449.089996
28-Jul-93,11.37,448.23999
29-Jul-93,11.25,447.190002
30-Jul-93,11.73,450.23999
2-Aug-93,11.47,448.130005
3-Aug-93,11.49,450.149994
4-Aug-93,11.71,449.269989
5-Aug-93,12.03,448.540009
6-Aug-93,12.33,448.130005
9-Aug-93,12.39,448.679993
10-Aug-93,12.31,450.720001
11-Aug-93,12.07,449.450012
12-Aug-93,12.38,450.459991
13-Aug-93,12.19,448.959991
16-Aug-93,12.01,450.140015
17-Aug-93,11.59,452.380005
18-Aug-93,11.52,453.130005
19-Aug-93,11.63,456.040009
20-Aug-93,11.62,456.429993
23-Aug-93,12.15,456.160004
24-Aug-93,11.8,455.230011
25-Aug-93,12.1,459.769989
26-Aug-93,12.14,460.130005
27-Aug-93,11.91,461.040009
30-Aug-93,11.74,460.540009
31-Aug-93,11.85,461.899994
1-Sep-93,11.48,463.559998
2-Sep-93,11.87,463.149994
3-Sep-93,11.16,461.299988
7-Sep-93,12.9,461.339996
8-Sep-93,13.24,458.519989
9-Sep-93,12.67,456.649994
10-Sep-93,11.7,457.5
13-Sep-93,12.16,461.720001
14-Sep-93,13.15,462.059998
15-Sep-93,12.7,459.899994
16-Sep-93,13.36,461.600006
17-Sep-93,13.39,459.429993
20-Sep-93,14.6,458.829987
21-Sep-93,17.3,455.049988
22-Sep-93,13.75,452.950012
23-Sep-93,13.36,456.200012
24-Sep-93,12.47,457.73999
27-Sep-93,12.49,457.630005
28-Sep-93,12.19,461.799988
29-Sep-93,12.63,461.529999
30-Sep-93,12.99,460.109985
1-Oct-93,11.83,458.929993
4-Oct-93,12.85,461.279999
5-Oct-93,12.97,461.339996
6-Oct-93,12.68,461.200012
7-Oct-93,13.14,460.73999
8-Oct-93,12.04,459.179993
11-Oct-93,12.26,460.309998
12-Oct-93,12.41,460.880005
13-Oct-93,11.38,461.119995
14-Oct-93,11,461.48999
15-Oct-93,10.87,466.829987
18-Oct-93,11.33,469.5
19-Oct-93,11.61,468.450012
20-Oct-93,11.32,466.209991
21-Oct-93,11.2,466.070007
22-Oct-93,11.48,465.359985
25-Oct-93,11.83,463.269989
26-Oct-93,11.83,464.200012
27-Oct-93,12.01,464.299988
28-Oct-93,11.88,464.609985
29-Oct-93,11.46,467.730011
1-Nov-93,11.78,467.829987
2-Nov-93,11.74,469.100006
3-Nov-93,13.26,468.440002
4-Nov-93,14.68,463.019989
5-Nov-93,14.97,457.48999
8-Nov-93,14.31,459.570007
9-Nov-93,13.94,460.209991
10-Nov-93,13.72,460.329987
11-Nov-93,13.88,463.720001
12-Nov-93,13.33,462.640015
15-Nov-93,14.46,465.390015
16-Nov-93,15.11,463.75
17-Nov-93,15.57,466.73999
18-Nov-93,14.65,464.809998
19-Nov-93,15.03,463.619995
22-Nov-93,15.9,462.600006
23-Nov-93,14.27,459.130005
24-Nov-93,13.51,461.029999
26-Nov-93,13.77,462.359985
29-Nov-93,14.12,463.059998
30-Nov-93,13.76,461.899994
1-Dec-93,13.83,461.790009
2-Dec-93,13.51,461.890015
3-Dec-93,12.69,463.109985
6-Dec-93,12.84,464.890015
7-Dec-93,12.41,466.429993
8-Dec-93,12.46,466.76001
9-Dec-93,12.43,466.290009
10-Dec-93,12.6,464.179993
13-Dec-93,10.98,463.929993
14-Dec-93,11.13,465.700012
15-Dec-93,11.03,463.059998
16-Dec-93,10.9,461.839996
17-Dec-93,11.08,463.339996
20-Dec-93,10.75,466.380005
21-Dec-93,10.08,465.850006
22-Dec-93,9.31,465.299988
23-Dec-93,9.48,467.320007
27-Dec-93,9.7,467.380005
28-Dec-93,9.82,470.540009
29-Dec-93,10.46,470.940002
30-Dec-93,10.69,470.579987
31-Dec-93,11.66,468.640015
3-Jan-94,12.57,466.450012
4-Jan-94,11.91,465.440002
5-Jan-94,10.94,466.890015
6-Jan-94,11.27,467.549988
7-Jan-94,10.96,467.119995
10-Jan-94,10.74,469.899994
11-Jan-94,11.29,475.269989
12-Jan-94,11.65,474.130005
13-Jan-94,12.08,474.170013
14-Jan-94,11.15,472.470001
17-Jan-94,11.88,474.910004
18-Jan-94,11.63,473.299988
19-Jan-94,11.76,474.25
20-Jan-94,11.16,474.299988
21-Jan-94,11.09,474.980011
24-Jan-94,11.6,474.720001
25-Jan-94,11.38,471.970001
26-Jan-94,11.17,470.920013
27-Jan-94,10.3,473.200012
28-Jan-94,9.94,477.049988
31-Jan-94,10.63,478.700012
1-Feb-94,10.65,481.609985
2-Feb-94,10.61,479.619995
3-Feb-94,10.75,482
4-Feb-94,15.25,480.709991
7-Feb-94,13.96,469.809998
8-Feb-94,13.66,471.76001
9-Feb-94,13.3,471.049988
10-Feb-94,14.24,472.769989
11-Feb-94,14.46,468.929993
14-Feb-94,14.28,470.179993
15-Feb-94,13.4,470.230011
16-Feb-94,13.13,472.519989
17-Feb-94,13.79,472.790009
18-Feb-94,14.7,470.339996
22-Feb-94,13.52,467.690002
23-Feb-94,13.91,471.459991
24-Feb-94,15.96,470.690002
25-Feb-94,14.8,464.26001
28-Feb-94,14.87,466.070007
1-Mar-94,15.83,467.140015
2-Mar-94,16.08,464.440002
3-Mar-94,16.36,464.809998
4-Mar-94,16,463.01001
7-Mar-94,14.26,464.73999
8-Mar-94,16.23,466.910004
9-Mar-94,14.41,465.880005
10-Mar-94,16.55,467.059998
11-Mar-94,14.87,463.899994
14-Mar-94,16.61,466.440002
15-Mar-94,14.78,467.390015
16-Mar-94,14.51,467.01001
17-Mar-94,12.76,469.420013
18-Mar-94,13.32,470.899994
21-Mar-94,14.34,471.059998
22-Mar-94,13.39,468.540009
23-Mar-94,12.31,468.799988
24-Mar-94,13.43,468.540009
25-Mar-94,13.67,464.350006
28-Mar-94,14.9,460.579987
29-Mar-94,16.49,460
30-Mar-94,18.59,452.480011
31-Mar-94,20.45,445.549988
4-Apr-94,23.87,445.769989
5-Apr-94,18.13,438.920013
6-Apr-94,17.38,448.290009
7-Apr-94,16.98,448.049988
8-Apr-94,16.92,450.880005
11-Apr-94,16.61,447.100006
12-Apr-94,16.42,449.869995
13-Apr-94,17.02,447.570007
14-Apr-94,16.27,446.26001
15-Apr-94,15.98,446.380005
18-Apr-94,17.22,446.179993
19-Apr-94,16.93,442.459991
20-Apr-94,17.01,442.540009
21-Apr-94,14.93,441.959991
22-Apr-94,14.94,448.730011
25-Apr-94,14.26,447.630005
26-Apr-94,13.8,452.709991
28-Apr-94,14.51,451.869995
29-Apr-94,13.77,449.100006
2-May-94,14.11,450.910004
3-May-94,13.81,453.019989
4-May-94,14.29,453.029999
5-May-94,14.56,451.720001
6-May-94,15.08,451.380005
9-May-94,16.16,447.820007
10-May-94,15.19,442.320007
11-May-94,15.55,446.01001
12-May-94,15.46,441.48999
13-May-94,14.54,443.75
16-May-94,14.67,444.140015
17-May-94,14.08,444.48999
18-May-94,12.55,449.369995
19-May-94,12.33,453.690002
20-May-94,12.79,456.480011
23-May-94,13.49,454.920013
24-May-94,12.73,453.200012
25-May-94,12.43,454.809998
26-May-94,12.5,456.339996
27-May-94,12.49,457.059998
31-May-94,13.03,457.329987
1-Jun-94,12.72,456.5
2-Jun-94,12.73,457.630005
3-Jun-94,12.19,457.649994
6-Jun-94,13.03,460.130005
7-Jun-94,13.05,458.880005
8-Jun-94,13.32,458.209991
9-Jun-94,13.21,457.059998
10-Jun-94,12.69,457.859985
13-Jun-94,11.92,458.670013
14-Jun-94,11.6,459.100006
15-Jun-94,11.52,462.369995
16-Jun-94,11.22,460.609985
17-Jun-94,12.31,461.929993
20-Jun-94,13.96,458.450012
21-Jun-94,14.7,455.480011
22-Jun-94,14.02,451.339996
23-Jun-94,14.12,453.089996
24-Jun-94,16.72,449.630005
27-Jun-94,15.53,442.799988
28-Jun-94,15.04,447.309998
29-Jun-94,14.42,446.070007
30-Jun-94,14.97,447.630005
1-Jul-94,14.36,444.269989
5-Jul-94,14.92,446.200012
6-Jul-94,14.7,446.369995
7-Jul-94,14.01,446.130005
8-Jul-94,13.26,448.380005
11-Jul-94,13.83,449.549988
12-Jul-94,13.4,448.059998
13-Jul-94,12.42,447.950012
14-Jul-94,11.64,448.730011
15-Jul-94,11.28,453.410004
18-Jul-94,11.44,454.160004
19-Jul-94,11.65,455.220001
20-Jul-94,11.7,453.859985
21-Jul-94,11.65,451.600006
22-Jul-94,11.22,452.609985
25-Jul-94,11.46,453.109985
26-Jul-94,11.66,454.25
27-Jul-94,11.93,453.359985
28-Jul-94,12.03,452.570007
29-Jul-94,11.13,454.23999
1-Aug-94,11.17,458.26001
2-Aug-94,11.27,461.01001
3-Aug-94,11.35,460.559998
4-Aug-94,12.18,461.450012
5-Aug-94,12.34,458.399994
8-Aug-94,12.41,457.089996
9-Aug-94,12.54,457.890015
10-Aug-94,11.91,457.920013
11-Aug-94,12.13,460.299988
12-Aug-94,11.09,458.880005
15-Aug-94,12.06,461.940002
16-Aug-94,11.39,461.230011
17-Aug-94,11.54,465.01001
18-Aug-94,12.07,465.170013
19-Aug-94,12.83,463.170013
22-Aug-94,12.62,463.679993
23-Aug-94,11.75,462.320007
24-Aug-94,11.57,464.51001
25-Aug-94,12.02,469.029999
26-Aug-94,12.19,468.079987
29-Aug-94,11.82,473.799988
30-Aug-94,11.23,474.589996
31-Aug-94,11.97,476.070007
1-Sep-94,11.86,475.48999
2-Sep-94,11.4,473.170013
6-Sep-94,11.69,470.98999
7-Sep-94,11.81,471.859985
8-Sep-94,11.86,470.98999
9-Sep-94,13.12,473.140015
12-Sep-94,14.01,468.179993
13-Sep-94,13.77,466.209991
14-Sep-94,13.09,467.51001
15-Sep-94,11.88,468.799988
16-Sep-94,12.8,474.809998
19-Sep-94,13.06,471.190002
20-Sep-94,14.45,470.850006
21-Sep-94,14.49,463.359985
22-Sep-94,13.89,461.459991
23-Sep-94,14.53,461.269989
26-Sep-94,14.56,459.670013
27-Sep-94,14.13,460.820007
28-Sep-94,13.25,462.049988
29-Sep-94,13.97,464.839996
30-Sep-94,14.28,462.23999
3-Oct-94,15.44,462.709991
4-Oct-94,16.66,461.73999
5-Oct-94,15.92,454.589996
6-Oct-94,16.24,453.519989
7-Oct-94,14.92,452.359985
10-Oct-94,14.72,455.100006
11-Oct-94,13.55,459.040009
12-Oct-94,14.51,465.790009
13-Oct-94,14.9,465.470001
14-Oct-94,13.32,467.790009
17-Oct-94,14.76,469.100006
18-Oct-94,14.59,468.959991
19-Oct-94,15.13,467.660004
20-Oct-94,15.99,470.279999
21-Oct-94,15.91,466.850006
24-Oct-94,16.97,464.890015
25-Oct-94,16.13,460.829987
26-Oct-94,15.7,461.529999
27-Oct-94,15.67,462.619995
28-Oct-94,14.56,465.850006
31-Oct-94,14.56,473.769989
1-Nov-94,14.84,472.350006
2-Nov-94,15.34,468.420013
3-Nov-94,15.58,466.51001
4-Nov-94,16.75,467.910004
7-Nov-94,17.37,462.279999
8-Nov-94,16.3,463.070007
9-Nov-94,16.42,465.649994
10-Nov-94,16,465.399994
11-Nov-94,16.5,464.369995
14-Nov-94,16.68,462.350006
15-Nov-94,16.66,466.040009
16-Nov-94,15.56,465.029999
17-Nov-94,15.91,465.619995
18-Nov-94,16,463.570007
21-Nov-94,16.13,461.470001
22-Nov-94,17.24,458.299988
23-Nov-94,18.41,450.089996
25-Nov-94,17.44,449.929993
28-Nov-94,16.83,452.290009
29-Nov-94,16.15,454.160004
30-Nov-94,15.95,455.170013
1-Dec-94,16.69,453.690002
2-Dec-94,16.55,448.920013
5-Dec-94,16.1,453.299988
6-Dec-94,16.05,453.320007
7-Dec-94,16.28,453.109985
8-Dec-94,18.15,451.230011
9-Dec-94,16.04,445.450012
12-Dec-94,15.46,446.959991
13-Dec-94,14.48,449.470001
14-Dec-94,13.03,450.149994
15-Dec-94,12.87,454.970001
16-Dec-94,12.79,455.339996
19-Dec-94,13.02,458.799988
20-Dec-94,12.98,457.910004
21-Dec-94,12.05,457.100006
22-Dec-94,12.42,459.609985
23-Dec-94,11.82,459.679993
27-Dec-94,12.07,459.829987
28-Dec-94,12.81,462.470001
29-Dec-94,12.86,460.859985
30-Dec-94,13.2,461.170013
3-Jan-95,14.25,459.269989
4-Jan-95,13.53,459.109985
5-Jan-95,13.5,460.709991
6-Jan-95,13.13,460.339996
9-Jan-95,13.33,460.679993
10-Jan-95,12.52,460.829987
11-Jan-95,12.15,461.679993
12-Jan-95,12.83,461.660004
13-Jan-95,11.1,461.640015
16-Jan-95,11.14,465.970001
17-Jan-95,11.79,469.380005
18-Jan-95,11.57,470.049988
19-Jan-95,11.86,469.709991
20-Jan-95,12.15,466.950012
23-Jan-95,12.79,464.779999
24-Jan-95,11.94,465.820007
25-Jan-95,11.46,465.859985
26-Jan-95,11.25,467.440002
27-Jan-95,11.25,468.320007
30-Jan-95,12.26,470.390015
31-Jan-95,11.96,468.51001
1-Feb-95,11.73,470.420013
2-Feb-95,11.13,470.399994
3-Feb-95,10.98,472.790009
6-Feb-95,11.22,478.649994
7-Feb-95,11.17,481.140015
8-Feb-95,11.42,480.809998
9-Feb-95,11.63,481.190002
10-Feb-95,11.28,480.190002
13-Feb-95,11.41,481.459991
14-Feb-95,11.43,481.649994
15-Feb-95,11.52,482.549988
16-Feb-95,11.61,484.540009
17-Feb-95,11.71,485.220001
21-Feb-95,12.05,481.970001
22-Feb-95,11.39,482.720001
23-Feb-95,11.15,485.070007
24-Feb-95,10.84,486.910004
27-Feb-95,12.51,488.109985
28-Feb-95,11.75,483.809998
1-Mar-95,11.65,487.390015
2-Mar-95,12.02,485.649994
3-Mar-95,11.45,485.130005
6-Mar-95,12.17,485.420013
7-Mar-95,14.22,485.630005
8-Mar-95,13.72,482.119995
9-Mar-95,13.36,483.140015
10-Mar-95,12.38,483.160004
13-Mar-95,12.15,489.570007
14-Mar-95,12.1,490.049988
15-Mar-95,12.42,492.890015
16-Mar-95,11.95,491.880005
17-Mar-95,11.8,495.410004
20-Mar-95,11.34,495.519989
21-Mar-95,11.53,496.140015
22-Mar-95,11.29,495.070007
23-Mar-95,11.43,495.670013
24-Mar-95,11.19,495.950012
27-Mar-95,11.83,500.970001
28-Mar-95,11.33,503.200012
29-Mar-95,12.51,503.899994
30-Mar-95,12.62,503.119995
31-Mar-95,13.37,502.220001
3-Apr-95,13.5,500.709991
4-Apr-95,12.62,501.850006
5-Apr-95,12.96,505.23999
6-Apr-95,12.81,505.570007
7-Apr-95,12.85,506.079987
10-Apr-95,12.79,506.420013
11-Apr-95,12.73,507.01001
12-Apr-95,12.04,505.529999
13-Apr-95,11.48,507.170013
17-Apr-95,12.33,509.230011
18-Apr-95,12.96,506.130005
19-Apr-95,13.09,505.369995
20-Apr-95,12.1,504.920013
21-Apr-95,11.86,505.290009
24-Apr-95,11.92,508.48999
25-Apr-95,12.41,512.890015
26-Apr-95,12.28,512.099976
27-Apr-95,11.93,512.659973
28-Apr-95,11.75,513.549988
1-May-95,12.14,514.710022
2-May-95,11.88,514.26001
3-May-95,11.69,514.859985
4-May-95,12.64,520.47998
5-May-95,12.06,520.539978
8-May-95,12.22,520.119995
9-May-95,12.75,523.960022
10-May-95,13.08,523.559998
11-May-95,12.98,524.359985
12-May-95,11.84,524.369995
15-May-95,12.38,525.549988
16-May-95,12.2,527.73999
17-May-95,12.36,528.190002
18-May-95,13.13,527.070007
19-May-95,12.81,519.580017
22-May-95,11.68,519.190002
23-May-95,11.55,523.650024
24-May-95,11.26,528.590027
25-May-95,11.63,528.609985
26-May-95,12.2,528.590027
30-May-95,12.52,523.650024
31-May-95,12.85,523.580017
1-Jun-95,12.21,533.400024
2-Jun-95,12.98,533.48999
5-Jun-95,13.45,532.51001
6-Jun-95,13,535.599976
7-Jun-95,12.84,535.549988
8-Jun-95,12.89,533.130005
9-Jun-95,12.76,532.349976
12-Jun-95,11.91,527.940002
13-Jun-95,11.29,530.880005
14-Jun-95,11.29,536.049988
15-Jun-95,11.23,536.469971
16-Jun-95,10.75,537.119995
19-Jun-95,11.21,539.830017
20-Jun-95,11.16,545.219971
21-Jun-95,11.32,544.97998
22-Jun-95,11.44,543.97998
23-Jun-95,11.12,551.070007
26-Jun-95,11.8,549.710022
27-Jun-95,12.37,544.130005
28-Jun-95,11.74,542.429993
29-Jun-95,11.59,544.72998
30-Jun-95,11.38,543.869995
3-Jul-95,11.57,544.75
5-Jul-95,12.1,547.090027
6-Jul-95,11.52,547.26001
7-Jul-95,11.77,553.98999
10-Jul-95,12.19,556.369995
11-Jul-95,12.25,557.190002
12-Jul-95,12.31,554.780029
13-Jul-95,12.56,560.890015
14-Jul-95,12.08,561
17-Jul-95,12.26,559.890015
18-Jul-95,12.68,562.719971
19-Jul-95,13.49,558.460022
20-Jul-95,12.78,550.97998
21-Jul-95,12.37,553.539978
24-Jul-95,12.55,553.619995
25-Jul-95,12.77,556.630005
26-Jul-95,13.18,561.099976
27-Jul-95,13.18,561.609985
28-Jul-95,13.18,565.219971
31-Jul-95,13.49,562.929993
1-Aug-95,13.56,562.059998
2-Aug-95,13.66,559.640015
3-Aug-95,13.78,558.799988
4-Aug-95,13.21,558.75
7-Aug-95,13.1,558.940002
8-Aug-95,13.06,560.030029
9-Aug-95,12.75,560.390015
10-Aug-95,13,559.710022
11-Aug-95,12.9,557.450012
14-Aug-95,13.24,555.109985
15-Aug-95,12.35,559.73999
16-Aug-95,12.45,558.570007
17-Aug-95,12.13,559.969971
18-Aug-95,12.03,559.039978
21-Aug-95,13.42,559.210022
22-Aug-95,12.6,558.109985
23-Aug-95,13.17,559.52002
24-Aug-95,12.94,557.140015
25-Aug-95,12.33,557.460022
28-Aug-95,12.48,560.099976
29-Aug-95,12.65,559.049988
30-Aug-95,12.03,560
31-Aug-95,11.52,560.919983
1-Sep-95,11.29,561.880005
5-Sep-95,11.65,563.840027
6-Sep-95,11.65,569.169983
7-Sep-95,11.85,570.169983
8-Sep-95,11.16,570.289978
11-Sep-95,11.51,572.679993
12-Sep-95,11.46,573.909973
13-Sep-95,11.35,576.51001
14-Sep-95,11.1,578.77002
15-Sep-95,11.58,583.609985
18-Sep-95,12.34,583.349976
19-Sep-95,12.67,582.77002
20-Sep-95,12.35,584.200012
21-Sep-95,12.5,586.77002
22-Sep-95,12.46,583
25-Sep-95,13.22,581.72998
26-Sep-95,12.9,581.809998
27-Sep-95,12.9,581.409973
28-Sep-95,12.46,581.039978
29-Sep-95,12.74,585.869995
2-Oct-95,13.95,584.409973
3-Oct-95,14.5,581.719971
4-Oct-95,14.86,582.340027
5-Oct-95,15.74,581.469971
6-Oct-95,13.98,582.630005
9-Oct-95,14.85,582.48999
10-Oct-95,14.97,578.369995
11-Oct-95,14.57,577.52002
12-Oct-95,14.24,579.460022
13-Oct-95,13.67,583.099976
16-Oct-95,14.62,584.5
17-Oct-95,14.03,583.030029
18-Oct-95,14.05,586.780029
19-Oct-95,13.55,587.440002
20-Oct-95,13.46,590.650024
23-Oct-95,14.17,587.460022
24-Oct-95,13.85,585.059998
25-Oct-95,14.49,586.539978
26-Oct-95,15.59,582.469971
27-Oct-95,14.63,576.719971
30-Oct-95,14.26,579.700012
31-Oct-95,13.83,583.25
1-Nov-95,13.41,581.5
2-Nov-95,13.19,584.219971
3-Nov-95,12.26,589.719971
6-Nov-95,12.74,590.570007
7-Nov-95,13.05,588.460022
8-Nov-95,12.16,586.320007
9-Nov-95,12.46,591.710022
10-Nov-95,12.97,593.26001
13-Nov-95,13.2,592.719971
14-Nov-95,13.38,592.299988
15-Nov-95,12.95,589.289978
16-Nov-95,12.57,593.960022
17-Nov-95,12.49,597.340027
20-Nov-95,12.37,600.070007
21-Nov-95,11.74,596.849976
22-Nov-95,11.81,600.23999
24-Nov-95,11.87,598.400024
27-Nov-95,12.43,599.969971
28-Nov-95,11.57,601.320007
29-Nov-95,11.65,606.450012
30-Nov-95,11.58,607.640015
1-Dec-95,11.11,605.369995
4-Dec-95,10.66,606.97998
5-Dec-95,11.65,613.679993
6-Dec-95,12.7,617.679993
7-Dec-95,12.74,620.179993
8-Dec-95,11.12,616.169983
11-Dec-95,11.06,617.47998
12-Dec-95,10.63,619.52002
13-Dec-95,10.36,618.780029
14-Dec-95,11.07,621.690002
15-Dec-95,11.44,616.919983
18-Dec-95,14.55,616.340027
19-Dec-95,13.16,606.809998
20-Dec-95,12.2,611.929993
21-Dec-95,10.77,605.940002
22-Dec-95,11.51,610.48999
26-Dec-95,11.49,611.950012
27-Dec-95,11.98,614.299988
28-Dec-95,12.25,614.530029
29-Dec-95,12.52,614.119995
2-Jan-96,12.19,615.929993
3-Jan-96,12.1,620.72998
4-Jan-96,13.78,621.320007
5-Jan-96,13.58,617.700012
8-Jan-96,13.11,616.710022
9-Jan-96,15.21,618.460022
10-Jan-96,16.4,609.450012
11-Jan-96,14.69,598.47998
12-Jan-96,14.23,602.690002
15-Jan-96,14.99,601.809998
16-Jan-96,14.09,599.820007
17-Jan-96,14.25,608.440002
18-Jan-96,13.58,606.369995
19-Jan-96,12.7,608.23999
22-Jan-96,13.34,611.830017
23-Jan-96,13.56,613.400024
24-Jan-96,12.54,612.789978
25-Jan-96,12.94,619.960022
26-Jan-96,12,617.030029
29-Jan-96,12.19,621.619995
30-Jan-96,12.42,624.219971
31-Jan-96,12.53,630.150024
1-Feb-96,12.65,636.02002
2-Feb-96,13.23,638.460022
5-Feb-96,13.46,635.840027
6-Feb-96,14.59,641.429993
7-Feb-96,14.11,646.330017
8-Feb-96,13.89,649.929993
9-Feb-96,14.63,656.070007
12-Feb-96,14.69,656.369995
13-Feb-96,14.94,661.450012
14-Feb-96,15.59,660.51001
15-Feb-96,16.13,655.580017
16-Feb-96,15.37,651.320007
20-Feb-96,16.8,647.97998
21-Feb-96,14.47,640.650024
22-Feb-96,14.56,648.099976
23-Feb-96,14.78,658.859985
26-Feb-96,16.38,659.080017
27-Feb-96,16.63,650.460022
28-Feb-96,16.72,647.23999
29-Feb-96,17.04,644.75
1-Mar-96,16.72,640.429993
4-Mar-96,16.67,644.369995
5-Mar-96,16.1,650.809998
6-Mar-96,16.56,655.789978
7-Mar-96,16.49,652
8-Mar-96,20.7,653.650024
11-Mar-96,19.4,633.5
12-Mar-96,19.09,640.02002
13-Mar-96,18.13,637.090027
14-Mar-96,16.93,638.549988
15-Mar-96,16.54,640.869995
18-Mar-96,17.31,641.429993
19-Mar-96,18.35,652.650024
20-Mar-96,18.66,651.690002
21-Mar-96,17.74,649.97998
22-Mar-96,17.05,649.190002
25-Mar-96,17.84,650.619995
26-Mar-96,17.8,650.039978
27-Mar-96,17.89,652.969971
28-Mar-96,18.16,648.909973
29-Mar-96,18.88,648.940002
1-Apr-96,17.9,645.5
2-Apr-96,16.45,653.72998
3-Apr-96,16.33,655.26001
4-Apr-96,16.18,655.880005
8-Apr-96,18.72,655.859985
9-Apr-96,17.32,644.23999
10-Apr-96,20.22,642.190002
11-Apr-96,19.65,633.5
12-Apr-96,17.38,631.179993
15-Apr-96,16.83,636.710022
16-Apr-96,16.45,642.48999
17-Apr-96,17.07,645
18-Apr-96,16.41,641.609985
19-Apr-96,15.12,643.609985
22-Apr-96,15.38,645.070007
23-Apr-96,15.01,647.890015
24-Apr-96,14.91,651.580017
25-Apr-96,14.72,650.169983
26-Apr-96,14.75,652.869995
29-Apr-96,15.45,653.460022
30-Apr-96,15.83,654.159973
1-May-96,16.07,654.169983
2-May-96,18.62,654.580017
3-May-96,16.7,643.380005
6-May-96,16.92,641.630005
7-May-96,16.87,640.809998
8-May-96,15.78,638.26001
9-May-96,16.99,644.77002
10-May-96,15.61,645.440002
13-May-96,15.16,652.090027
14-May-96,14.9,661.51001
15-May-96,15.59,665.599976
16-May-96,15.71,665.419983
17-May-96,15.13,664.849976
20-May-96,15.8,668.909973
21-May-96,16,673.150024
22-May-96,15.5,672.76001
23-May-96,16.17,678.419983
24-May-96,15.54,676
28-May-96,16.92,678.51001
29-May-96,17.15,672.22998
30-May-96,16.02,667.929993
31-May-96,16.07,671.700012
3-Jun-96,16.86,669.119995
4-Jun-96,16.18,667.679993
5-Jun-96,16.04,672.559998
6-Jun-96,16.84,678.440002
7-Jun-96,16.1,673.030029
10-Jun-96,16.78,673.309998
11-Jun-96,16.68,672.159973
12-Jun-96,17,670.969971
13-Jun-96,17.12,669.039978
14-Jun-96,18.64,667.919983
17-Jun-96,17.46,665.849976
18-Jun-96,17.45,665.159973
19-Jun-96,17.54,662.059998
20-Jun-96,16.97,661.960022
21-Jun-96,15.8,662.099976
24-Jun-96,15.91,666.840027
25-Jun-96,15.43,668.849976
26-Jun-96,15.23,668.47998
27-Jun-96,14.19,664.390015
28-Jun-96,13.68,668.549988
1-Jul-96,13.78,670.630005
2-Jul-96,14.19,675.880005
3-Jul-96,14.21,673.609985
5-Jul-96,16.09,672.400024
8-Jul-96,16.42,657.440002
9-Jul-96,15.49,652.539978
10-Jul-96,15.51,654.75
11-Jul-96,17.81,656.059998
12-Jul-96,17.09,645.669983
15-Jul-96,20.11,646.190002
16-Jul-96,20.1,629.799988
17-Jul-96,19.22,628.369995
18-Jul-96,17.93,634.070007
19-Jul-96,17.26,643.559998
22-Jul-96,20.41,638.72998
23-Jul-96,21.55,633.77002
24-Jul-96,21.44,626.869995
25-Jul-96,19.39,626.650024
26-Jul-96,17.45,631.169983
29-Jul-96,20.09,635.900024
30-Jul-96,20.53,630.909973
31-Jul-96,19.46,635.26001
1-Aug-96,18.76,639.950012
2-Aug-96,16.19,650.02002
5-Aug-96,17.36,662.48999
6-Aug-96,16.93,660.22998
